Data Report Date: 2018-01-01							
Report Analyst: John Sand							
							
order_id	quantity	unit_price	order_date	status	product_type	country	deal_size
10285	38	59.56	27.08.04	Shipped	Motorcycles	USA	Small
10299	33	66.49	30.09.04	Shipped	Motorcycles	Finland	Small
10309	24	56.1	15.10.04	Shipped	Motorcycles	Norway	Small
10319	31	81.73	03.11.04	Shipped	Motorcycles	USA	Small
10330	42	81.03	16.11.04	Shipped	Motorcycles	Philippines	Medium
10341	32	100	24.11.04	Shipped	Motorcycles	Austria	Medium
10355	41	70.65	07.12.04	Shipped	Motorcycles	Spain	Small
10363	43	61.23	06.01.05	Shipped	Motorcycles	Finland	Small
10375	20	100	03.02.05	Shipped	Motorcycles	France	Small
10390	35	65.13	04.03.05	Shipped	Motorcycles	USA	Small
10403	27	79.65	08.04.05	Shipped	Motorcycles	UK	Small
10110	43	78.15	18.03.03	Shipped	Classic Cars	UK	Medium
10124	32	72.7	21.05.03	Shipped	Classic Cars	USA	Small
10148	21	73.6	11.09.03	Shipped	Classic Cars	Australia	Small
10161	20	100	17.10.03	Shipped	Classic Cars	Denmark	Small
10172	22	74.51	05.11.03	Shipped	Classic Cars	USA	Small
10182	36	73.6	12.11.03	Shipped	Classic Cars	USA	Small
10192	46	83.6	20.11.03	Shipped	Classic Cars	USA	Medium
10204	47	96.32	02.12.03	Shipped	Classic Cars	USA	Medium
10212	45	88.14	16.01.04	Shipped	Classic Cars	Spain	Medium
10227	47	88.14	02.03.04	Shipped	Classic Cars	France	Medium
10241	47	94.5	13.04.04	Shipped	Classic Cars	France	Medium
10267	38	87.24	07.07.04	Shipped	Classic Cars	USA	Medium
10279	49	79.97	09.08.04	Shipped	Classic Cars	Spain	Medium
10288	35	80.87	01.09.04	Shipped	Classic Cars	Singapore	Small
10302	49	100	06.10.03	Shipped	Classic Cars	UK	Medium
10311	28	93.6	16.10.04	Shipped	Classic Cars	Spain	Small
10321	30	72.7	04.11.04	Shipped	Classic Cars	USA	Small
10332	39	86.72	17.11.04	Shipped	Classic Cars	UK	Medium
10346	25	100	29.11.04	Shipped	Classic Cars	USA	Small
10368	40	100	19.01.05	Shipped	Classic Cars	USA	Medium
10380	36	37.5	16.02.05	Shipped	Classic Cars	Spain	Small
10407	76	94.5	22.04.05	On Hold	Classic Cars	USA	Large
10420	39	100	29.05.05	In Process	Classic Cars	Australia	Medium
10104	44	39.6	31.01.03	Shipped	Classic Cars	Spain	Small
10114	24	30.06	01.04.03	Shipped	Classic Cars	France	Small
10127	39	38.19	03.06.03	Shipped	Classic Cars	USA	Small
10141	21	42.43	01.08.03	Shipped	Classic Cars	Finland	Small
10151	30	40.31	21.09.03	Shipped	Classic Cars	Finland	Small
10165	27	31.82	22.10.03	Shipped	Classic Cars	Singapore	Small
10175	37	31.12	06.11.03	Shipped	Classic Cars	UK	Small
10184	42	31.82	14.11.03	Shipped	Classic Cars	Spain	Small
10195	32	28.29	25.11.03	Shipped	Classic Cars	USA	Small
10207	42	29.7	09.12.03	Shipped	Classic Cars	USA	Small
10219	21	40.31	10.02.04	Shipped	Classic Cars	USA	Small
10229	33	32.88	11.03.04	Shipped	Classic Cars	USA	Small
10246	49	36.07	05.05.04	Shipped	Classic Cars	Spain	Small
10259	31	33.24	15.06.04	Shipped	Classic Cars	Singapore	Small
10271	38	41.72	20.07.04	Shipped	Classic Cars	USA	Small
10281	20	40.66	19.08.04	Shipped	Classic Cars	USA	Small
10292	39	30.06	08.09.04	Shipped	Classic Cars	USA	Small
10305	48	31.47	13.10.04	Shipped	Classic Cars	USA	Small
10314	39	37.13	22.10.04	Shipped	Classic Cars	Denmark	Small
10324	30	100	05.11.04	Shipped	Classic Cars	USA	Medium
10335	33	37.13	19.11.04	Shipped	Classic Cars	USA	Small
10349	36	37.13	01.12.04	Shipped	Classic Cars	USA	Small
10358	36	82.94	10.12.04	Shipped	Classic Cars	Spain	Small
10371	45	100	23.01.05	Shipped	Classic Cars	USA	Medium
10383	40	100	22.02.05	Shipped	Classic Cars	Spain	Medium
10394	46	38.9	15.03.05	Shipped	Classic Cars	Spain	Small
10412	30	36.07	03.05.05	Shipped	Classic Cars	Spain	Small
10425	31	33.24	31.05.05	In Process	Classic Cars	France	Small
10106	49	74.68	17.02.03	Shipped	Planes	Italy	Medium
10119	41	59.6	28.04.03	Shipped	Planes	Austria	Small
10131	35	67.14	16.06.03	Shipped	Planes	USA	Small
10143	27	60.97	10.08.03	Shipped	Planes	USA	Small
10155	23	72.62	06.10.03	Shipped	Planes	Finland	Small
10167	21	69.88	23.10.03	Cancelled	Planes	Sweden	Small
10178	34	80.84	08.11.03	Shipped	Planes	France	Small
10186	22	69.2	14.11.03	Shipped	Planes	UK	Small
10198	48	67.82	27.11.03	Shipped	Planes	Philippines	Medium
10209	43	82.21	09.01.04	Shipped	Planes	USA	Medium
10222	32	81.53	19.02.04	Shipped	Planes	USA	Small
10249	20	67.82	08.05.04	Shipped	Planes	USA	Small
10262	24	67.14	24.06.04	Cancelled	Planes	Spain	Small
10274	40	65.08	21.07.04	Shipped	Planes	USA	Small
10284	30	73.99	21.08.04	Shipped	Planes	Norway	Small
10296	21	71.25	15.09.04	Shipped	Planes	Germany	Small
10307	25	75.36	14.10.04	Shipped	Planes	USA	Small
10316	34	63.71	01.11.04	Shipped	Planes	UK	Small
10328	48	58.92	12.11.04	Shipped	Planes	Italy	Small
10339	55	100	23.11.04	Shipped	Planes	Japan	Medium
10351	25	74.68	03.12.04	Shipped	Planes	UK	Small
10373	38	70.44	31.01.05	Shipped	Planes	Finland	Small
10386	39	55.96	01.03.05	Resolved	Planes	Spain	Small
10398	28	57.55	30.03.05	Shipped	Planes	France	Small
10400	24	61.66	01.04.05	Shipped	Planes	USA	Small
10415	21	67.82	09.05.05	Disputed	Planes	Australia	Small
10110	46	100	18.03.03	Shipped	Classic Cars	UK	Medium
10124	25	93.95	21.05.03	Shipped	Classic Cars	USA	Small
10148	34	100	11.09.03	Shipped	Classic Cars	Australia	Medium
10161	25	100	17.10.03	Shipped	Classic Cars	Denmark	Small
10173	23	100	05.11.03	Shipped	Classic Cars	Italy	Small
10182	20	100	12.11.03	Shipped	Classic Cars	USA	Small
10192	23	100	20.11.03	Shipped	Classic Cars	USA	Medium
10204	42	100	02.12.03	Shipped	Classic Cars	USA	Medium
10213	27	100	22.01.04	Shipped	Classic Cars	UK	Small
10227	33	100	02.03.04	Shipped	Classic Cars	France	Medium
10241	28	98.65	13.04.04	Shipped	Classic Cars	France	Small
10267	43	100	07.07.04	Shipped	Classic Cars	USA	Medium
10279	48	100	09.08.04	Shipped	Classic Cars	Spain	Medium
10288	48	100	01.09.04	Shipped	Classic Cars	Singapore	Medium
10302	45	100	06.10.03	Shipped	Classic Cars	UK	Medium
10311	43	100	16.10.04	Shipped	Classic Cars	Spain	Medium
10332	44	42.26	17.11.04	Shipped	Classic Cars	UK	Small
10346	24	87.24	29.11.04	Shipped	Classic Cars	USA	Small
10368	31	100	19.01.05	Shipped	Classic Cars	USA	Medium
10380	44	36.29	16.02.05	Shipped	Classic Cars	Spain	Small
10407	59	98.65	22.04.05	On Hold	Classic Cars	USA	Medium
10420	55	96.3	29.05.05	In Process	Classic Cars	Australia	Medium
10109	29	32.1	10.03.03	Shipped	Classic Cars	USA	Small
10122	39	30.96	08.05.03	Shipped	Classic Cars	France	Small
10135	20	35.87	02.07.03	Shipped	Classic Cars	USA	Small
10147	25	42.67	05.09.03	Shipped	Classic Cars	USA	Small
10160	42	37	11.10.03	Shipped	Classic Cars	USA	Small
10171	36	35.49	05.11.03	Shipped	Classic Cars	Canada	Small
10181	37	42.67	12.11.03	Shipped	Classic Cars	Norway	Small
10192	30	30.59	20.11.03	Shipped	Classic Cars	USA	Small
10203	21	37	02.12.03	Shipped	Classic Cars	Spain	Small
10212	34	43.42	16.01.04	Shipped	Classic Cars	Spain	Small
10225	42	36.63	22.02.04	Shipped	Classic Cars	Switzerland	Small
10239	20	44.56	12.04.04	Shipped	Classic Cars	Finland	Small
10253	40	42.67	01.06.04	Cancelled	Classic Cars	UK	Small
10266	34	40.4	06.07.04	Shipped	Classic Cars	Italy	Small
10278	31	38.89	06.08.04	Shipped	Classic Cars	USA	Small
10287	36	39.65	30.08.04	Shipped	Classic Cars	Switzerland	Small
10301	48	34.36	05.10.03	Shipped	Classic Cars	Norway	Small
10310	33	41.91	16.10.04	Shipped	Classic Cars	Germany	Small
10321	37	33.23	04.11.04	Shipped	Classic Cars	USA	Small
10331	27	42.24	17.11.04	Shipped	Classic Cars	USA	Small
10342	39	40.4	24.11.04	Shipped	Classic Cars	Australia	Small
10355	36	38.52	07.12.04	Shipped	Classic Cars	Spain	Small
10367	36	100	12.01.05	Resolved	Classic Cars	USA	Medium
10378	41	100	10.02.05	Shipped	Classic Cars	Spain	Medium
10390	37	100	04.03.05	Shipped	Classic Cars	USA	Medium
10405	47	44.56	14.04.05	Shipped	Classic Cars	France	Small
10419	15	42.67	17.05.05	Shipped	Classic Cars	Austria	Small
10105	44	72.58	11.02.03	Shipped	Vintage Cars	Denmark	Medium
10119	35	87.62	28.04.03	Shipped	Vintage Cars	Austria	Medium
10129	41	94.71	12.06.03	Shipped	Vintage Cars	UK	Medium
10142	49	98.25	08.08.03	Shipped	Vintage Cars	USA	Medium
10154	31	91.17	02.10.03	Shipped	Vintage Cars	USA	Small
10167	20	79.66	23.10.03	Cancelled	Vintage Cars	Sweden	Small
10177	45	72.58	07.11.03	Shipped	Vintage Cars	Spain	Medium
10185	33	74.35	14.11.03	Shipped	Vintage Cars	USA	Small
10197	47	83.2	26.11.03	Shipped	Vintage Cars	Spain	Medium
10208	20	89.4	02.01.04	Shipped	Vintage Cars	France	Small
10222	47	70.81	19.02.04	Shipped	Vintage Cars	USA	Medium
10233	40	94.71	29.03.04	Shipped	Vintage Cars	USA	Medium
10248	30	100	07.05.04	Cancelled	Vintage Cars	USA	Medium
10261	22	91.17	17.06.04	Shipped	Vintage Cars	Canada	Small
10273	27	100	21.07.04	Shipped	Vintage Cars	Belgium	Small
10283	34	92.94	20.08.04	Shipped	Vintage Cars	Canada	Medium
10295	46	84.97	10.09.04	Shipped	Vintage Cars	USA	Medium
10306	31	84.08	14.10.04	Shipped	Vintage Cars	UK	Small
10315	24	86.74	29.10.04	Shipped	Vintage Cars	France	Small
10326	41	85.85	09.11.04	Shipped	Vintage Cars	Sweden	Medium
10339	55	100	23.11.04	Shipped	Vintage Cars	Japan	Large
10350	30	100	02.12.04	Shipped	Vintage Cars	Spain	Medium
10373	33	57.32	31.01.05	Shipped	Vintage Cars	Finland	Small
10384	43	97.87	23.02.05	Shipped	Vintage Cars	USA	Medium
10396	27	83.2	23.03.05	Shipped	Vintage Cars	USA	Small
10414	60	100	06.05.05	On Hold	Vintage Cars	USA	Medium
10110	27	73.62	18.03.03	Shipped	Classic Cars	UK	Small
10124	49	83.04	21.05.03	Shipped	Classic Cars	USA	Medium
10148	31	73.62	11.09.03	Shipped	Classic Cars	Australia	Small
10161	20	77.05	17.10.03	Shipped	Classic Cars	Denmark	Small
10172	24	81.33	05.11.03	Shipped	Classic Cars	USA	Small
10182	33	94.17	12.11.03	Shipped	Classic Cars	USA	Medium
10192	32	72.77	20.11.03	Shipped	Classic Cars	USA	Small
10204	40	79.62	02.12.03	Shipped	Classic Cars	USA	Medium
10212	27	79.62	16.01.04	Shipped	Classic Cars	Spain	Small
10227	40	79.62	02.03.04	Shipped	Classic Cars	France	Medium
10241	26	81.33	13.04.04	Shipped	Classic Cars	France	Small
10267	44	96.74	07.07.04	Shipped	Classic Cars	USA	Medium
10279	33	71.06	09.08.04	Shipped	Classic Cars	Spain	Small
10288	34	68.49	01.09.04	Shipped	Classic Cars	Singapore	Small
10302	48	74.48	06.10.03	Shipped	Classic Cars	UK	Medium
10311	25	83.04	16.10.04	Shipped	Classic Cars	Spain	Small
10321	39	84.75	04.11.04	Shipped	Classic Cars	USA	Medium
10332	45	34.19	17.11.04	Shipped	Classic Cars	UK	Small
10346	24	100	29.11.04	Shipped	Classic Cars	USA	Medium
10368	46	79.62	19.01.05	Shipped	Classic Cars	USA	Medium
10380	44	79.06	16.02.05	Shipped	Classic Cars	Spain	Medium
10407	13	81.33	22.04.05	On Hold	Classic Cars	USA	Small
10420	35	96.74	29.05.05	In Process	Classic Cars	Australia	Medium
10108	30	63.07	03.03.03	Shipped	Classic Cars	Philippines	Small
10122	34	50.21	08.05.03	Shipped	Classic Cars	France	Small
10135	27	66.13	02.07.03	Shipped	Classic Cars	USA	Small
10147	30	68.58	05.09.03	Shipped	Classic Cars	USA	Small
10159	50	69.8	10.10.03	Shipped	Classic Cars	USA	Medium
10169	34	50.21	04.11.03	Shipped	Classic Cars	Australia	Small
10181	23	65.52	12.11.03	Shipped	Classic Cars	Norway	Small
10191	48	60.01	20.11.03	Shipped	Classic Cars	Germany	Small
10203	34	64.9	02.12.03	Shipped	Classic Cars	Spain	Small
10211	48	48.98	15.01.04	Shipped	Classic Cars	France	Small
10225	24	50.21	22.02.04	Shipped	Classic Cars	Switzerland	Small
10238	47	62.45	09.04.04	Shipped	Classic Cars	Denmark	Small
10253	24	52.66	01.06.04	Cancelled	Classic Cars	UK	Small
10266	47	62.45	06.07.04	Shipped	Classic Cars	Italy	Small
10276	20	61.23	02.08.04	Shipped	Classic Cars	USA	Small
10287	20	67.97	30.08.04	Shipped	Classic Cars	Switzerland	Small
10300	31	58.78	04.10.03	Shipped	Classic Cars	Germany	Small
10310	38	56.94	16.10.04	Shipped	Classic Cars	Germany	Small
10320	26	61.23	03.11.04	Shipped	Classic Cars	Sweden	Small
10331	25	100	17.11.04	Shipped	Classic Cars	USA	Medium
10342	48	62.45	24.11.04	Shipped	Classic Cars	Australia	Small
10355	44	62.45	07.12.04	Shipped	Classic Cars	Spain	Small
10363	21	100	06.01.05	Shipped	Classic Cars	Finland	Small
10378	46	41.54	10.02.05	Shipped	Classic Cars	Spain	Small
10390	46	52.84	04.03.05	Shipped	Classic Cars	USA	Small
10419	55	52.66	17.05.05	Shipped	Classic Cars	Austria	Small
10106	31	52.6	17.02.03	Shipped	Vintage Cars	Italy	Small
10119	20	72.98	28.04.03	Shipped	Vintage Cars	Austria	Small
10131	29	59.18	16.06.03	Shipped	Vintage Cars	USA	Small
10143	33	77.59	10.08.03	Shipped	Vintage Cars	USA	Small
10155	34	55.89	06.10.03	Shipped	Vintage Cars	Finland	Small
10167	32	63.12	23.10.03	Cancelled	Vintage Cars	Sweden	Small
10178	27	73.64	08.11.03	Shipped	Vintage Cars	France	Small
10186	21	69.04	14.11.03	Shipped	Vintage Cars	UK	Small
10198	27	71.67	27.11.03	Shipped	Vintage Cars	Philippines	Small
10209	36	77.59	09.01.04	Shipped	Vintage Cars	USA	Small
10222	43	70.35	19.02.04	Shipped	Vintage Cars	USA	Medium
10249	25	69.7	08.05.04	Shipped	Vintage Cars	USA	Small
10262	46	70.35	24.06.04	Cancelled	Vintage Cars	Spain	Medium
10274	24	72.33	21.07.04	Shipped	Vintage Cars	USA	Small
10284	39	71.67	21.08.04	Shipped	Vintage Cars	Norway	Small
10296	31	53.92	15.09.04	Shipped	Vintage Cars	Germany	Small
10307	22	71.67	14.10.04	Shipped	Vintage Cars	USA	Small
10316	47	76.93	01.11.04	Shipped	Vintage Cars	UK	Medium
10328	20	72.98	12.11.04	Shipped	Vintage Cars	Italy	Small
10339	29	99.69	23.11.04	Shipped	Vintage Cars	Japan	Small
10351	38	68.38	03.12.04	Shipped	Vintage Cars	UK	Small
10361	34	100	17.12.04	Shipped	Vintage Cars	Australia	Medium
10373	46	66	31.01.05	Shipped	Vintage Cars	Finland	Medium
10386	35	63.76	01.03.05	Resolved	Vintage Cars	Spain	Small
10398	34	71.67	30.03.05	Shipped	Vintage Cars	France	Small
10400	38	57.2	01.04.05	Shipped	Vintage Cars	USA	Small
10415	18	69.7	09.05.05	Disputed	Vintage Cars	Australia	Small
10110	37	100	18.03.03	Shipped	Classic Cars	UK	Medium
10124	43	100	21.05.03	Shipped	Classic Cars	USA	Medium
10148	27	100	11.09.03	Shipped	Classic Cars	Australia	Medium
10161	30	100	17.10.03	Shipped	Classic Cars	Denmark	Medium
10172	22	98.51	05.11.03	Shipped	Classic Cars	USA	Small
10182	49	100	12.11.03	Shipped	Classic Cars	USA	Medium
10192	46	100	20.11.03	Shipped	Classic Cars	USA	Medium
10204	48	91.02	02.12.03	Shipped	Classic Cars	USA	Medium
10212	46	87.81	16.01.04	Shipped	Classic Cars	Spain	Medium
10226	48	92.09	26.02.04	Shipped	Classic Cars	USA	Medium
10241	27	86.73	13.04.04	Shipped	Classic Cars	France	Small
10267	43	100	07.07.04	Shipped	Classic Cars	USA	Medium
10279	48	100	09.08.04	Shipped	Classic Cars	Spain	Medium
10288	41	100	01.09.04	Shipped	Classic Cars	Singapore	Medium
10301	22	96.37	05.10.03	Shipped	Classic Cars	Norway	Small
10311	46	92.09	16.10.04	Shipped	Classic Cars	Spain	Medium
10321	21	89.95	04.11.04	Shipped	Classic Cars	USA	Small
10332	31	37.18	17.11.04	Shipped	Classic Cars	UK	Small
10346	26	95.88	29.11.04	Shipped	Classic Cars	USA	Small
10368	20	99.58	19.01.05	Shipped	Classic Cars	USA	Small
10380	34	100	16.02.05	Shipped	Classic Cars	Spain	Medium
10407	43	86.73	22.04.05	On Hold	Classic Cars	USA	Medium
10420	26	100	29.05.05	In Process	Classic Cars	Australia	Small
10105	50	79.67	11.02.03	Shipped	Vintage Cars	Denmark	Medium
10119	35	90.57	28.04.03	Shipped	Vintage Cars	Austria	Medium
10129	50	77.99	12.06.03	Shipped	Vintage Cars	UK	Medium
10143	23	80.51	10.08.03	Shipped	Vintage Cars	USA	Small
10155	37	67.93	06.10.03	Shipped	Vintage Cars	Finland	Small
10167	29	83.86	23.10.03	Cancelled	Vintage Cars	Sweden	Small
10178	21	72.12	08.11.03	Shipped	Vintage Cars	France	Small
10186	36	85.54	14.11.03	Shipped	Vintage Cars	UK	Medium
10197	22	86.38	26.11.03	Shipped	Vintage Cars	Spain	Small
10209	22	89.73	09.01.04	Shipped	Vintage Cars	USA	Small
10222	46	80.51	19.02.04	Shipped	Vintage Cars	USA	Medium
10248	23	76.31	07.05.04	Cancelled	Vintage Cars	USA	Small
10262	49	87.21	24.06.04	Cancelled	Vintage Cars	Spain	Medium
10273	48	83.02	21.07.04	Shipped	Vintage Cars	Belgium	Medium
10283	33	72.96	20.08.04	Shipped	Vintage Cars	Canada	Small
10296	22	77.15	15.09.04	Shipped	Vintage Cars	Germany	Small
10307	22	91.41	14.10.04	Shipped	Vintage Cars	USA	Small
10316	25	92.25	01.11.04	Shipped	Vintage Cars	UK	Small
10326	20	92.25	09.11.04	Shipped	Vintage Cars	Sweden	Small
10339	42	59.36	23.11.04	Shipped	Vintage Cars	Japan	Small
10350	25	60.34	02.12.04	Shipped	Vintage Cars	Spain	Small
10373	23	100	31.01.05	Shipped	Vintage Cars	Finland	Small
10385	37	85.54	28.02.05	Shipped	Vintage Cars	USA	Medium
10396	37	90.57	23.03.05	Shipped	Vintage Cars	USA	Medium
10400	42	72.96	01.04.05	Shipped	Vintage Cars	USA	Medium
10414	51	76.31	06.05.05	On Hold	Vintage Cars	USA	Medium
10108	40	100	03.03.03	Shipped	Classic Cars	Philippines	Medium
10122	43	100	08.05.03	Shipped	Classic Cars	France	Medium
10135	47	100	02.07.03	Shipped	Classic Cars	USA	Medium
10147	23	100	05.09.03	Shipped	Classic Cars	USA	Small
10160	35	100	11.10.03	Shipped	Classic Cars	USA	Medium
10170	34	100	04.11.03	Shipped	Classic Cars	Austria	Medium
10181	25	100	12.11.03	Shipped	Classic Cars	Norway	Medium
10192	45	100	20.11.03	Shipped	Classic Cars	USA	Medium
10203	47	100	02.12.03	Shipped	Classic Cars	Spain	Medium
10212	49	100	16.01.04	Shipped	Classic Cars	Spain	Medium
10225	40	100	22.02.04	Shipped	Classic Cars	Switzerland	Medium
10239	29	100	12.04.04	Shipped	Classic Cars	Finland	Medium
10253	39	100	01.06.04	Cancelled	Classic Cars	UK	Medium
10266	24	100	06.07.04	Shipped	Classic Cars	Italy	Small
10278	25	100	06.08.04	Shipped	Classic Cars	USA	Medium
10287	36	100	30.08.04	Shipped	Classic Cars	Switzerland	Medium
10301	50	100	05.10.03	Shipped	Classic Cars	Norway	Large
10310	45	100	16.10.04	Shipped	Classic Cars	Germany	Medium
10321	26	100	04.11.04	Shipped	Classic Cars	USA	Medium
10331	21	100	17.11.04	Shipped	Classic Cars	USA	Medium
10342	42	100	24.11.04	Shipped	Classic Cars	Australia	Medium
10355	32	100	07.12.04	Shipped	Classic Cars	Spain	Medium
10363	31	94.58	06.01.05	Shipped	Classic Cars	Finland	Small
10378	33	53.27	10.02.05	Shipped	Classic Cars	Spain	Small
10390	45	100	04.03.05	Shipped	Classic Cars	USA	Medium
10405	76	100	14.04.05	Shipped	Classic Cars	France	Large
10419	70	100	17.05.05	Shipped	Classic Cars	Austria	Large
10106	50	64.83	17.02.03	Shipped	Planes	Italy	Medium
10119	28	70.29	28.04.03	Shipped	Planes	Austria	Small
10131	50	81.89	16.06.03	Shipped	Planes	USA	Medium
10143	28	66.19	10.08.03	Shipped	Planes	USA	Small
10155	44	77.11	06.10.03	Shipped	Planes	Finland	Medium
10168	27	73.02	28.10.03	Shipped	Planes	USA	Small
10178	30	72.33	08.11.03	Shipped	Planes	France	Small
10198	43	66.19	27.11.03	Shipped	Planes	Philippines	Small
10210	29	69.6	12.01.04	Shipped	Planes	Japan	Small
10222	48	56.64	19.02.04	Shipped	Planes	USA	Small
10235	33	60.05	02.04.04	Shipped	Planes	Canada	Small
10250	40	75.06	11.05.04	Shipped	Planes	USA	Medium
10262	48	61.42	24.06.04	Cancelled	Planes	Spain	Small
10275	41	81.89	23.07.04	Shipped	Planes	France	Medium
10284	21	55.96	21.08.04	Shipped	Planes	Norway	Small
10296	32	71.65	15.09.04	Shipped	Planes	Germany	Small
10308	43	76.43	15.10.04	Shipped	Planes	USA	Medium
10316	30	77.79	01.11.04	Shipped	Planes	UK	Small
10328	35	76.43	12.11.04	Shipped	Planes	Italy	Small
10339	45	96.92	23.11.04	Shipped	Planes	Japan	Medium
10351	34	59.37	03.12.04	Shipped	Planes	UK	Small
10361	26	100	17.12.04	Shipped	Planes	Australia	Medium
10373	39	73	31.01.05	Shipped	Planes	Finland	Small
10386	41	73.32	01.03.05	Resolved	Planes	Spain	Medium
10398	41	68.24	30.03.05	Shipped	Planes	France	Small
10401	64	60.05	03.04.05	On Hold	Planes	USA	Medium
10416	18	75.06	10.05.05	Shipped	Planes	Italy	Small
10100	49	34.47	06.01.03	Shipped	Vintage Cars	USA	Small
10110	48	34.47	18.03.03	Shipped	Vintage Cars	UK	Small
10124	46	33.23	21.05.03	Shipped	Vintage Cars	USA	Small
10149	26	38.98	12.09.03	Shipped	Vintage Cars	USA	Small
10162	37	38.98	18.10.03	Shipped	Vintage Cars	USA	Small
10173	35	33.23	05.11.03	Shipped	Vintage Cars	Italy	Small
10182	23	42.26	12.11.03	Shipped	Vintage Cars	USA	Small
10193	22	41.03	21.11.03	Shipped	Vintage Cars	Australia	Small
10204	39	33.23	02.12.03	Shipped	Vintage Cars	USA	Small
10214	44	34.88	26.01.04	Shipped	Vintage Cars	Spain	Small
10227	27	43.9	02.03.04	Shipped	Vintage Cars	France	Small
10242	46	36.93	20.04.04	Shipped	Vintage Cars	USA	Small
10280	33	41.85	17.08.04	Shipped	Vintage Cars	Italy	Small
10288	33	40.62	01.09.04	Shipped	Vintage Cars	Singapore	Small
10303	24	40.21	06.10.04	Shipped	Vintage Cars	Spain	Small
10312	31	35.29	21.10.04	Shipped	Vintage Cars	USA	Small
10332	41	77.24	17.11.04	Shipped	Vintage Cars	UK	Medium
10346	22	97.44	29.11.04	Shipped	Vintage Cars	USA	Small
10368	46	37.34	19.01.05	Shipped	Vintage Cars	USA	Small
10380	43	95.03	16.02.05	Shipped	Vintage Cars	Spain	Medium
10408	15	36.93	22.04.05	Shipped	Vintage Cars	Japan	Small
10420	15	43.49	29.05.05	In Process	Vintage Cars	Australia	Small
10104	26	100	31.01.03	Shipped	Classic Cars	Spain	Small
10115	44	100	04.04.03	Shipped	Classic Cars	USA	Medium
10127	20	96.99	03.06.03	Shipped	Classic Cars	USA	Small
10141	40	94.62	01.08.03	Shipped	Classic Cars	Finland	Medium
10152	23	100	25.09.03	Shipped	Classic Cars	Australia	Small
10165	24	99.36	22.10.03	Shipped	Classic Cars	Singapore	Small
10176	29	100	06.11.03	Shipped	Classic Cars	Italy	Small
10184	49	100	14.11.03	Shipped	Classic Cars	Spain	Medium
10195	34	100	25.11.03	Shipped	Classic Cars	USA	Medium
10207	28	100	09.12.03	Shipped	Classic Cars	USA	Small
10220	37	100	12.02.04	Shipped	Classic Cars	Ireland	Medium
10230	45	100	15.03.04	Shipped	Classic Cars	Germany	Medium
10246	46	100	05.05.04	Shipped	Classic Cars	Spain	Medium
10271	22	100	20.07.04	Shipped	Classic Cars	USA	Medium
10282	39	100	20.08.04	Shipped	Classic Cars	USA	Medium
10292	27	100	08.09.04	Shipped	Classic Cars	USA	Medium
10305	36	100	13.10.04	Shipped	Classic Cars	USA	Medium
10314	38	100	22.10.04	Shipped	Classic Cars	Denmark	Medium
10325	44	100	05.11.04	Shipped	Classic Cars	Norway	Medium
10336	31	100	20.11.04	Shipped	Classic Cars	France	Medium
10349	23	100	01.12.04	Shipped	Classic Cars	USA	Medium
10359	22	100	15.12.04	Shipped	Classic Cars	France	Small
10371	28	50.32	23.01.05	Shipped	Classic Cars	USA	Small
10383	21	93.91	22.02.05	Shipped	Classic Cars	Spain	Small
10394	37	100	15.03.05	Shipped	Classic Cars	Spain	Medium
10412	31	100	03.05.05	Shipped	Classic Cars	Spain	Medium
10103	25	100	29.01.03	Shipped	Vintage Cars	Norway	Small
10111	26	86.68	25.03.03	Shipped	Vintage Cars	USA	Small
10126	34	100	28.05.03	Shipped	Vintage Cars	Spain	Medium
10139	29	100	16.07.03	Shipped	Vintage Cars	Australia	Medium
10149	20	90.57	12.09.03	Shipped	Vintage Cars	USA	Small
10163	42	91.55	20.10.03	Shipped	Vintage Cars	USA	Medium
10173	22	100	05.11.03	Shipped	Vintage Cars	Italy	Small
10183	47	100	13.11.03	Shipped	Vintage Cars	USA	Medium
10193	20	100	21.11.03	Shipped	Vintage Cars	Australia	Small
10206	33	97.39	05.12.03	Shipped	Vintage Cars	Canada	Medium
10215	39	90.57	29.01.04	Shipped	Vintage Cars	USA	Medium
10228	33	100	10.03.04	Shipped	Vintage Cars	USA	Medium
10244	40	86.68	29.04.04	Shipped	Vintage Cars	Spain	Medium
10257	46	78.89	14.06.04	Shipped	Vintage Cars	USA	Medium
10269	48	97.39	16.07.04	Shipped	Vintage Cars	Austria	Medium
10280	21	78.89	17.08.04	Shipped	Vintage Cars	Italy	Small
10290	45	100	07.09.04	Shipped	Vintage Cars	USA	Medium
10304	33	100	11.10.04	Shipped	Vintage Cars	France	Medium
10312	44	100	21.10.04	Shipped	Vintage Cars	USA	Medium
10324	33	100	05.11.04	Shipped	Vintage Cars	USA	Medium
10333	39	100	18.11.04	Shipped	Vintage Cars	USA	Medium
10348	39	50.31	01.11.04	Shipped	Vintage Cars	Spain	Small
10358	41	100	10.12.04	Shipped	Vintage Cars	Spain	Medium
10369	40	86.92	20.01.05	Shipped	Vintage Cars	USA	Medium
10382	33	100	17.02.05	Shipped	Vintage Cars	USA	Medium
10423	28	78.89	30.05.05	In Process	Vintage Cars	Belgium	Small
10106	26	63.76	17.02.03	Shipped	Planes	Italy	Small
10120	29	85.49	29.04.03	Shipped	Planes	Australia	Small
